29417.001 3.853742 3.8536885 3.8537385 500183 0 511996 465167 128403 1298 503 598 1205 1293 0.90826061 0.27379705 8.8500988e-06 0.096223926 1.2953681 102.097 0.611659 0.553256 -8.2319 511492 464568 127197 4
29420.431 3.853288 3.8532385 3.8532885 510400 0 521651 473835 131008 1324 513 610 1230 1319 0.90806078 0.27424177 7.8781506e-06 0.096443964 1.2937452 102.073 0.611647 0.553418 -8.2072 521137 473224 129777 4
29424.243 3.8528305 3.8527385 3.8528385 520703 0 531549 482780 133600 1357 523 622 1254 1346 0.90797436 0.27448537 1.9701593e-05 0.096539139 1.2928573 102.049 0.611632 0.553548 -8.18258 531025 482157 132345 10
29427.294 3.8523695 3.8523385 3.8523885 531090 0 541216 491841 135988 1380 534 635 1279 1373 0.90849348 0.27423956 1.2209142e-05 0.095967568 1.2937532 102.028 0.611682 0.553473 -8.19307 540681 491205 134708 6
29431.108 3.851905 3.8518385 3.8518885 541562 0 551019 500802 138416 1405 544 647 1305 1400 0.90858808 0.27413709 8.212316e-06 0.095863445 1.294127 101.996 0.611626 0.553124 -8.23718 550474 500154 137110 4
29434.542 3.851437 3.8513885 3.8514385 552117 0 562646 511702 141210 1430 555 660 1330 1427 0.90918029 0.27371427 3.959216e-06 0.095211866 1.2956705 101.972 0.61161 0.553075 -8.24721 562090 511041 139879 2
29437.976 3.8509656 3.8509385 3.8509885 562754 0 573521 521887 143866 1459 566 673 1356 1455 0.9096946 0.27341893 6.4894396e-06 0.09464634 1.2967501 101.945 0.61161 0.553166 -8.23394 572954 521213 142509 3
29442.175 3.8504906 3.8503885 3.8504885 573474 0 585030 532673 146706 1474 576 685 1382 1483 0.91023067 0.27317189 -1.5405452e-05 0.094057228 1.297654 101.918 0.611558 0.553302 -8.20787 584453 531987 145323 -9
29445.611 3.8500122 3.8499385 3.8499885 584276 0 596471 543696 149666 1505 587 698 1408 1510 0.91124769 0.27303619 -9.9645968e-06 0.092940531 1.2981509 101.891 0.611645 0.5535 -8.18889 595883 542997 148257 -5
29449.048 3.8495305 3.8494885 3.8495385 595158 0 607931 554335 152579 1536 598 711 1434 1539 0.91156558 0.27301001 -5.0690341e-06 0.09259174 1.2982468 101.866 0.61167 0.553438 -8.20166 607332 553623 151144 -3
